low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,transd_mcc,trans_days_interval_filter,trans_days_interval,regional_mobility,student_feature,repayment_capability,is_high_user,number_of_trans_from_2011,first_transaction_time,historical_trans_amount,historical_trans_day,rank_trad_1_month,trans_amount_3_month,avg_consume_less_12_valid_month,abs,top_trans_count_last_1_month,avg_price_last_12_month,avg_price_top_last_12_valid_month,reg_preference_for_trad,trans_top_time_last_1_month,trans_top_time_last_6_month,consume_top_time_last_1_month,consume_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,status,first_transaction_day,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,loans_latest_day
0.01,0.99,2000,0.54,0.65,0.172,15.0,72.0,41.0,4.0,1.0,9410,0,31.0,20140314.0,60730,115.0,0.35,12310,5.0,1650,0.1,740,0.6,3.0,7.0,21.0,7.0,21.0,0.0,1.0,2.0,2.0,327035.0,1260,3.0,0.0,0,8340,0.0,0,1529.0,82.0,546.0,77.0,9.0,4.0,2.0,11.0,7.0,9.0,10.0,504.0,74.0,14.0,11.0,2.0,7.0,4.0,3.0,1.0,1.0,8.0,19.0,6.0,2.0,0.0,336.0,1300.0,71.0,3.0,3.0,1600.0,1166.0,10500.0,77.0,4.0,5.0,15600.0,6625.0,3.0,14.0
0.01,0.99,5000,1.07,0.62,0.191,11.0,32.0,26.0,3.0,1.0,14510,0,31.0,20140130.0,42080,122.0,0.65,7190,6.0,570,0.65,670,0.6,2.0,7.0,29.0,7.0,29.0,0.0,2.0,3.0,3.0,572670.0,450,2.0,0.0,0,7500,0.0,1,1572.0,89.0,634.0,76.0,15.0,7.0,5.0,19.0,4.0,17.0,19.0,614.0,78.0,5.0,4.0,0.0,4.0,3.0,1.0,0.0,1.0,4.0,9.0,3.0,0.0,0.0,202.0,900.0,64.0,1.0,2.0,900.0,900.0,10400.0,81.0,3.0,3.0,20400.0,10600.0,23.0,87.0
0.0,0.37,500,28.56,0.82,0.154,20.0,30.0,76.0,2.0,1.0012121212121212,4840,0,18.0,20160501.0,104200,84.0,1.0,3110,9.0,2320,1.0,2320,0.35,3.0,0.0,26.0,0.0,26.0,0.0,0.0,2.0,2.0,0.0,0,3.0,0.0,0,7570,0.0,0,750.0,85.0,621.0,80.0,12.0,6.0,2.0,17.0,7.0,9.0,15.0,594.0,76.0,11.0,11.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,16.0,4.0,0.0,0.0,336.0,1600.0,76.0,1.0,1.0,1600.0,1600.0,4800.0,77.0,2.0,2.0,4800.0,4800.0,5.0,148.0
0.0,1.0,0,5.68,1.0,0.252,9.0,10.0,24.0,2.0,1.0012121212121212,10670,0,7.0,20170805.0,56120,53.0,1.0,1440,3.0,1230,1.0,1330,0.45,3.0,0.0,10.0,0.0,10.0,0.0,2.0,5.0,5.0,0.0,0,4.0,0.0,0,0,0.0,1,289.0,99.0,510.0,73.0,12.0,6.0,6.0,17.0,0.0,1.0,3.0,469.0,74.0,21.0,18.0,1.0,9.0,6.0,3.0,0.0,0.0,4.0,14.0,22.0,0.0,5.0,338.0,3300.0,70.0,3.0,3.0,4200.0,2800.0,5200.0,78.0,6.0,7.0,8400.0,5700.0,57.0,145.0
0.0,0.88,100,1.45,0.86,0.588,24.0,26.0,14.0,4.0,1.0012121212121212,18120,0,24.0,20151127.0,826580,250.0,0.55,90960,9.0,5240,0.4,1520,0.45,1.0,26.0,26.0,26.0,26.0,0.0,0.0,30.0,30.0,0.0,1220,12.0,0.0,0,47490,0.0,0,906.0,82.0,532.0,77.0,30.0,14.0,11.0,34.0,3.0,6.0,14.0,473.0,76.0,86.0,73.0,3.0,29.0,6.0,23.0,0.0,0.0,29.0,77.0,47.0,0.0,0.0,350.0,2000.0,75.0,23.0,25.0,5000.0,1921.0,11200.0,78.0,6.0,6.0,15600.0,8800.0,-1.0,135.0
0.02,0.77,0,0.28,0.6,0.19699999999999998,14.0,22.0,17.0,4.0,1.0012121212121212,12930,0,31.0,20131101.0,159970,127.0,0.5,15670,8.0,1060,0.2,1570,0.45,1.0,10.0,15.0,10.0,15.0,0.0,0.0,2.0,2.0,1739.0,2010,9.0,0.0,100,13700,0.0,0,1662.0,96.0,537.0,82.0,5.0,4.0,0.0,6.0,2.0,3.0,5.0,511.0,75.0,22.0,22.0,2.0,12.0,5.0,7.0,1.0,2.0,7.0,32.0,6.0,1.0,1.0,344.0,1700.0,73.0,7.0,7.0,4400.0,1957.0,14800.0,78.0,5.0,5.0,19200.0,10860.0,15.0,28.0
0.02,0.98,400,0.46,0.88,0.53,25.0,12.0,8.0,3.0,1.0012121212121212,14770,0,29.0,20150615.0,286560,262.0,0.2,49800,5.0,2130,0.05,870,0.6,1.0,4.0,8.0,4.0,8.0,0.0,3.0,3.0,3.0,41.0,1990,5.0,0.0,1650,8520,0.0,0,1071.0,82.0,543.0,79.0,9.0,5.0,3.0,14.0,3.0,8.0,10.0,507.0,75.0,51.0,47.0,1.0,16.0,5.0,11.0,0.0,1.0,19.0,73.0,9.0,0.0,0.0,356.0,2100.0,71.0,11.0,12.0,3200.0,1718.0,5900.0,81.0,5.0,6.0,9000.0,5880.0,12.0,72.0
0.04,0.96,0,0.92,0.7,0.183,13.0,27.0,17.0,4.0,1.0012121212121212,6560,0,37.0,20131002.0,68930,154.0,0.6,7340,6.0,2410,1.0,1070,0.5,1.0,0.0,27.0,0.0,27.0,0.0,2.0,2.0,2.0,0.0,1180,1.0,0.0,0,150,0.0,0,1692.0,95.0,546.0,76.0,6.0,3.0,2.0,6.0,0.0,0.0,2.0,486.0,76.0,13.0,9.0,2.0,7.0,4.0,3.0,0.0,2.0,5.0,8.0,15.0,0.0,0.0,315.0,2300.0,73.0,3.0,3.0,2500.0,2100.0,1900.0,80.0,4.0,5.0,3900.0,1925.0,91.0,49.0
0.0,0.96,0,5.88,0.38,0.3,16.0,19.0,20.0,4.0,1.0012121212121212,9440,0,33.0,20110101.0,172940,164.0,0.4,20500,7.0,1240,0.2,1530,0.45,1.0,15.0,17.0,15.0,17.0,0.0,3.0,3.0,3.0,195710.0,1550,5.0,0.0,0,12560,0.0,0,2697.0,87.0,650.0,77.0,5.0,4.0,1.0,5.0,2.0,4.0,5.0,622.0,75.0,28.0,25.0,0.0,15.0,5.0,10.0,1.0,2.0,17.0,26.0,10.0,1.0,0.0,354.0,2500.0,73.0,10.0,10.0,5200.0,1670.0,6800.0,81.0,5.0,6.0,12600.0,6920.0,18.0,30.0
0.0,0.92,0,2.44,0.47,0.22,15.0,50.0,30.0,2.0,1.0,11540,0,16.0,20150502.0,99210,79.0,0.2,46230,5.0,5210,0.1,1530,0.45,1.0,7.0,19.0,7.0,19.0,0.6492961224993825,1.0,2.0,2.0,2013939.0,4730,3.0,0.0,0,3330,0.0,0,1115.0,82.0,635.0,75.0,12.0,5.0,5.0,14.0,2.0,7.0,8.0,613.0,68.0,32.0,30.0,0.0,11.0,4.0,7.0,3.0,8.0,23.0,33.0,5.0,4.0,0.0,351.0,2500.0,66.0,7.0,10.0,4300.0,1642.0,2300.0,73.0,4.0,4.0,6000.0,2875.0,2.0,6.0
0.0,1.0,4000,0.4,1.0,0.147,14.0,22.0,23.0,2.0,1.0,6340,0,12.0,20170319.0,67210,53.0,0.65,7650,6.0,2240,1.0,1600,0.45,1.0,4.0,19.0,0.0,19.0,0.0,2.0,3.0,3.0,0.0,800,3.0,0.0,0,0,0.0,1,428.0,105.0,526.0,72.0,7.0,5.0,2.0,14.0,10.0,12.0,13.0,481.0,73.0,23.0,18.0,1.0,8.0,2.0,6.0,0.0,0.0,7.0,18.0,12.0,0.0,0.0,360.0,2300.0,73.0,6.0,7.0,2700.0,2166.0,1000.0,75.0,2.0,2.0,1000.0,1000.0,5.0,124.0
0.01,0.99,500,2.8,0.77,0.252,16.0,29.0,23.0,3.0,1.0,7330,0,17.0,20160525.0,72830,100.0,0.25,13340,8.0,570,0.3,1410,0.45,2.0,7.0,22.0,7.0,22.0,0.0,2.0,4.0,4.0,0.0,4000,2.0,0.0,2900,13910,0.0,1,726.0,82.0,538.0,71.0,6.0,3.0,2.0,6.0,0.0,4.0,6.0,471.0,77.0,25.0,12.0,4.0,9.0,5.0,4.0,2.0,5.0,11.0,14.0,30.0,1.0,6.0,341.0,1700.0,69.0,4.0,4.0,2100.0,1500.0,8000.0,84.0,5.0,6.0,20400.0,10080.0,32.0,0.0
0.0,0.97,0,24.97,0.85,0.311,15.0,16.0,15.0,3.0,1.0012121212121212,10880,0,33.0,20141224.0,207330,199.0,0.2,35040,9.0,770,0.05,1510,0.4,1.0,5.0,13.0,5.0,13.0,0.0,1.0,9.0,9.0,71.0,3200,4.0,0.0,3200,19290,0.0,0,1244.0,83.0,547.0,78.0,25.0,16.0,7.0,34.0,9.0,24.0,31.0,512.0,76.0,26.0,23.0,2.0,12.0,7.0,5.0,1.0,3.0,10.0,37.0,8.0,1.0,0.0,353.0,3000.0,70.0,5.0,6.0,4300.0,1740.0,9200.0,79.0,7.0,8.0,13200.0,7071.0,2.0,6.0
0.01,0.99,3200,0.81,0.46,0.322,20.0,13.0,14.0,3.0,1.0,13350,0,25.0,20130912.0,119640,153.0,0.5,14470,6.0,3730,0.4,1050,0.5,1.0,11.0,11.0,11.0,11.0,0.0,2.0,4.0,4.0,0.0,1340,5.0,0.0,0,360,0.0,0,1712.0,89.0,544.0,77.0,10.0,5.0,4.0,10.0,6.0,8.0,8.0,485.0,78.0,17.0,14.0,1.0,5.0,1.0,4.0,0.0,0.0,5.0,27.0,10.0,0.0,0.0,351.0,2300.0,77.0,4.0,4.0,2400.0,2175.0,9600.0,78.0,1.0,1.0,9600.0,9600.0,7.0,127.0
0.02,0.92,0,0.84,0.75,0.42200000000000004,17.0,19.0,14.0,4.0,1.0012121212121212,4290,0,50.0,20120831.0,204160,305.0,0.4,34780,7.0,4340,0.05,970,0.55,1.0,9.0,19.0,9.0,19.0,0.0,5.0,5.0,5.0,3.0,1700,12.0,0.0,960,11740,0.0,1,2089.0,87.0,502.0,73.0,13.0,6.0,6.0,17.0,5.0,10.0,14.0,475.0,75.0,35.0,30.0,3.0,13.0,8.0,5.0,1.0,3.0,8.0,48.0,16.0,1.0,2.0,352.0,2000.0,72.0,5.0,5.0,3000.0,1580.0,9300.0,76.0,8.0,9.0,22800.0,7925.0,6.0,29.0
0.0,0.68,0,0.78,0.5,0.307,12.0,112.0,114.0,3.0,1.0012121212121212,16670,0,31.0,20130125.0,195410,146.0,0.5,2180,6.0,780,0.4,2190,0.35,1.0,0.0,112.0,0.0,112.0,1.0,0.0,2.0,3.0,239.0,2180,3.0,0.0,0,14400,0.0,0,1942.0,91.0,588.0,73.0,16.0,5.0,6.0,19.0,6.0,13.0,14.0,558.0,77.0,25.0,19.0,1.0,10.0,2.0,8.0,1.0,1.0,1.0,20.0,14.0,1.0,0.0,359.0,2200.0,76.0,8.0,8.0,3200.0,2150.0,51000.0,85.0,2.0,2.0,51000.0,51000.0,20.0,20.0
0.05,0.93,3000,0.55,0.87,0.738,26.0,6.0,7.0,3.0,1.0,12250,0,26.0,20150920.0,441490,346.0,0.25,75260,6.0,13690,0.05,730,0.6,1.0,2.0,3.0,1.0,3.0,2.0,9.0,9.0,9.0,22.0,2700,12.0,0.0,0,8110,0.0,1,974.0,99.0,512.0,79.0,13.0,5.0,6.0,15.0,0.0,0.0,8.0,485.0,76.0,75.0,51.0,7.0,21.0,8.0,13.0,0.0,10.0,36.0,92.0,89.0,0.0,1.0,344.0,1900.0,76.0,13.0,13.0,4900.0,1661.0,6000.0,77.0,8.0,9.0,7200.0,4250.0,96.0,35.0
0.01,0.97,1600,1.19,0.75,0.45,20.0,16.0,15.0,4.0,1.0,14090,0,55.0,20120226.0,324910,279.0,0.7,8810,7.0,4540,0.1,1210,0.5,1.0,5.0,16.0,5.0,16.0,0.0,2.0,6.0,6.0,6.0,540,24.0,0.0,540,26550,0.0,0,2276.0,84.0,534.0,78.0,20.0,13.0,4.0,20.0,1.0,9.0,12.0,492.0,72.0,56.0,50.0,7.0,19.0,4.0,15.0,0.0,1.0,8.0,50.0,17.0,0.0,0.0,346.0,2000.0,71.0,15.0,17.0,3200.0,1893.0,5600.0,75.0,4.0,4.0,10800.0,4375.0,15.0,70.0
0.01,0.96,700,0.25,0.93,0.536,19.0,30.0,17.0,2.0,1.0,12860,0,43.0,20140525.0,261450,362.0,0.35,33380,7.0,3680,0.15,1030,0.55,1.0,16.0,30.0,16.0,30.0,0.0,0.0,7.0,7.0,256881.0,3470,9.0,0.0,0,18890,0.0,0,1457.0,82.0,544.0,71.0,21.0,10.0,7.0,33.0,7.0,13.0,15.0,503.0,75.0,74.0,68.0,11.0,24.0,9.0,15.0,0.0,1.0,17.0,94.0,44.0,0.0,0.0,353.0,1800.0,75.0,15.0,17.0,4300.0,1760.0,9900.0,76.0,9.0,9.0,20400.0,5233.0,23.0,71.0
0.01,0.94,15000,0.47,0.81,0.586,19.0,12.0,8.0,3.0,1.0,15340,0,38.0,20140423.0,380960,294.0,0.25,53860,7.0,13430,0.05,1080,0.5,1.0,12.0,12.0,12.0,12.0,3.0,2.0,9.0,9.0,1860.0,3630,10.0,0.0,840,36050,0.0,0,1489.0,83.0,578.0,72.0,11.0,5.0,4.0,11.0,1.0,2.0,3.0,555.0,74.0,117.0,98.0,9.0,30.0,10.0,20.0,4.0,9.0,34.0,123.0,70.0,2.0,3.0,349.0,2200.0,72.0,20.0,23.0,3600.0,1660.0,8100.0,81.0,10.0,11.0,18000.0,7750.0,14.0,2.0
0.0,0.79,0,43.21,0.58,0.469,18.0,12.0,10.0,4.0,1.0012121212121212,13130,0,33.0,20130627.0,372470,248.0,0.3,48830,5.0,720,0.1,1810,0.4,1.0,6.0,11.0,6.0,11.0,0.0,2.0,2.0,2.0,84047.0,2130,4.0,0.0,1090,19600,1.0,0,1789.0,82.0,531.0,80.0,16.0,9.0,4.0,24.0,7.0,20.0,23.0,493.0,76.0,40.0,39.0,3.0,17.0,6.0,11.0,0.0,0.0,9.0,51.0,3.0,0.0,0.0,357.0,2800.0,73.0,11.0,11.0,4900.0,2309.0,20100.0,81.0,6.0,6.0,51000.0,16000.0,8.0,111.0
0.02,0.74,100,24.08,0.39,0.25,13.0,35.0,23.0,3.0,1.0012121212121212,10500,0,14.0,20150317.0,89400,80.0,0.15,30990,6.0,30,0.3,1100,0.5,3.0,14.0,23.0,14.0,23.0,0.0,0.0,2.0,2.0,0.0,16600,3.0,0.0,0,20860,0.0,0,1161.0,90.0,645.0,77.0,10.0,2.0,4.0,13.0,5.0,8.0,11.0,625.0,75.0,23.0,23.0,0.0,10.0,5.0,5.0,0.0,3.0,11.0,39.0,3.0,0.0,0.0,331.0,1600.0,72.0,5.0,5.0,2300.0,1320.0,9100.0,79.0,5.0,5.0,43200.0,14040.0,23.0,60.0
0.11,0.89,0,4.73,0.71,0.2,13.0,60.0,59.0,3.0,1.0012121212121212,10270,0,24.0,20150510.0,31300,99.0,1.0,1040,7.0,2110,1.0,550,0.7,3.0,0.0,60.0,0.0,60.0,0.0,1.0,2.0,2.0,0.0,0,1.0,0.0,0,1010,0.0,0,1107.0,88.0,622.0,76.0,13.0,7.0,3.0,16.0,5.0,14.0,14.0,607.0,79.0,9.0,6.0,0.0,4.0,2.0,2.0,1.0,3.0,5.0,14.0,4.0,1.0,1.0,359.0,900.0,79.0,2.0,2.0,1100.0,850.0,16800.0,78.0,2.0,2.0,19200.0,10950.0,23.0,23.0
0.05,0.95,1700,0.41,0.92,0.408,18.0,32.0,25.0,3.0,1.0012121212121212,5580,0,22.0,20160331.0,115450,167.0,0.95,14640,7.0,2890,1.0,1260,0.45,1.0,0.0,32.0,0.0,32.0,0.0,0.0,9.0,9.0,0.0,110,3.0,0.0,0,19720,0.0,0,781.0,90.0,548.0,77.0,16.0,8.0,5.0,20.0,6.0,10.0,13.0,510.0,76.0,44.0,37.0,3.0,21.0,9.0,12.0,2.0,7.0,22.0,45.0,20.0,2.0,0.0,357.0,2300.0,74.0,12.0,13.0,3500.0,1716.0,4700.0,79.0,9.0,10.0,13800.0,3711.0,6.0,11.0
0.12,0.88,0,1.15,1.0,0.126,8.0,62.0,29.0,1.0,1.0012121212121212,5310,1,20.0,20160514.0,3640,66.0,1.0,1220,7.0,5740,1.0,530,0.55,4.0,0.0,62.0,0.0,62.0,0.6492961224993825,0.0,0.0,1.0,0.0,0,2.0,0.0,0,0,0.0,0,737.0,171.0,595.0,72.0,5.0,4.0,1.0,5.0,0.0,0.0,2.0,530.0,75.0,43.0,40.0,2.0,12.0,5.0,7.0,2.0,8.0,19.0,41.0,13.0,1.0,4.0,357.0,2100.0,74.0,7.0,7.0,3100.0,2000.0,6000.0,82.0,5.0,6.0,12000.0,7200.0,166.0,10.0
0.02,0.91,3200,1.33,0.48,0.5660000000000001,26.0,10.0,10.0,3.0,1.0012121212121212,25990,0,41.0,20110126.0,440730,317.0,0.2,63730,7.0,2660,0.05,1240,0.5,1.0,6.0,10.0,8.0,10.0,2.0,3.0,6.0,7.0,33.0,5100,7.0,0.0,8610,75460,0.0,0,2672.0,85.0,546.0,80.0,15.0,7.0,3.0,19.0,9.0,11.0,12.0,516.0,76.0,82.0,76.0,6.0,29.0,12.0,17.0,0.0,1.0,20.0,121.0,26.0,1.0,0.0,358.0,2500.0,74.0,17.0,18.0,4800.0,2035.0,6600.0,78.0,12.0,14.0,19200.0,6008.0,9.0,82.0
0.0,0.76,5600,2.15,1.0,0.341,18.0,11.0,14.0,3.0,1.0,14500,0,24.0,20160303.0,346490,227.0,0.45,50160,7.0,3190,0.2,2090,0.35,3.0,9.0,10.0,9.0,10.0,0.0,3.0,5.0,5.0,0.0,1330,4.0,0.0,1330,7640,0.0,1,809.0,87.0,537.0,76.0,13.0,5.0,5.0,13.0,4.0,7.0,11.0,495.0,72.0,33.0,28.0,7.0,12.0,5.0,7.0,0.0,0.0,14.0,37.0,28.0,0.0,3.0,354.0,4500.0,72.0,7.0,7.0,6300.0,3114.0,10200.0,72.0,5.0,5.0,16800.0,8160.0,20.0,115.0
0.01,0.99,500,0.62,0.8,0.28300000000000003,16.0,22.0,15.0,3.0,1.0012121212121212,10530,0,33.0,20141023.0,172670,163.0,0.65,22020,7.0,3360,0.65,1370,0.45,1.0,0.0,22.0,0.0,27.0,0.0,0.0,3.0,5.0,0.0,920,3.0,0.0,0,3640,0.0,0,1306.0,107.0,641.0,75.0,6.0,2.0,3.0,8.0,1.0,2.0,6.0,617.0,77.0,20.0,20.0,1.0,10.0,4.0,6.0,0.0,0.0,4.0,22.0,3.0,0.0,0.0,360.0,2300.0,74.0,6.0,6.0,2900.0,2016.0,15200.0,83.0,4.0,4.0,21000.0,13500.0,12.0,116.0
0.09,0.91,0,1.02,0.89,0.11599999999999999,14.0,97.0,33.0,3.0,1.0012121212121212,7180,1,25.0,20151111.0,12320,96.0,0.55,4720,8.0,2110,1.0,360,0.75,2.0,8.0,44.0,0.0,44.0,0.6492961224993825,1.0,1.0,4.0,0.0,1540,1.0,0.0,0,0,0.0,0,922.0,97.0,544.0,76.0,11.0,6.0,4.0,11.0,2.0,4.0,8.0,503.0,77.0,13.0,13.0,1.0,5.0,2.0,3.0,0.0,1.0,4.0,18.0,4.0,0.0,0.0,323.0,1400.0,75.0,3.0,3.0,2300.0,1400.0,9300.0,85.0,2.0,2.0,16800.0,12000.0,10.0,83.0
0.06,0.94,0,0.56,0.52,0.45799999999999996,17.0,16.0,9.0,3.0,1.0012121212121212,900,0,22.0,20140903.0,118020,215.0,0.3,35520,8.0,5350,0.05,660,0.65,3.0,6.0,8.0,6.0,8.0,0.0,3.0,4.0,4.0,14941.0,3030,4.0,0.0,160,13150,0.0,0,1356.0,82.0,562.0,75.0,8.0,2.0,3.0,8.0,2.0,3.0,4.0,471.0,80.0,38.0,28.0,8.0,12.0,5.0,7.0,1.0,1.0,14.0,71.0,43.0,1.0,9.0,349.0,1700.0,76.0,7.0,7.0,2200.0,1357.0,2900.0,82.0,5.0,6.0,7200.0,3360.0,12.0,13.0
0.01,0.88,500,1.03,0.67,0.405,20.0,13.0,9.0,3.0,1.0,3090,0,31.0,20140520.0,486320,206.0,0.4,44210,5.0,7290,0.1,1320,0.45,1.0,7.0,13.0,7.0,13.0,0.0,2.0,10.0,10.0,181511.0,1930,12.0,0.0,1790,31720,0.0,0,1462.0,82.0,526.0,80.0,12.0,7.0,2.0,25.0,4.0,20.0,21.0,490.0,75.0,72.0,66.0,3.0,20.0,9.0,11.0,1.0,3.0,17.0,131.0,16.0,3.0,0.0,360.0,3100.0,72.0,11.0,12.0,4300.0,2609.0,9800.0,78.0,9.0,11.0,29400.0,9066.0,1.0,21.0
0.01,0.99,300,2.38,0.47,0.294,16.0,57.0,47.0,1.0,1.0012121212121212,4430,0,14.0,20150929.0,66140,108.0,0.4,6140,8.0,3660,0.3,1220,0.4,1.0,18.0,57.0,18.0,57.0,0.0,3.0,4.0,4.0,116.0,2160,3.0,0.0,180,10630,0.0,0,965.0,82.0,542.0,71.0,10.0,5.0,3.0,12.0,1.0,2.0,4.0,478.0,76.0,32.0,25.0,3.0,13.0,5.0,8.0,1.0,3.0,11.0,29.0,18.0,1.0,0.0,342.0,2100.0,74.0,8.0,8.0,2700.0,1625.0,14100.0,80.0,5.0,6.0,20400.0,12900.0,11.0,30.0
0.02,0.89,1500,1.65,0.86,0.527,22.0,18.0,15.0,3.0,1.0012121212121212,2680,0,24.0,20151119.0,288410,243.0,0.35,58330,6.0,8500,0.2,1360,0.5,3.0,8.0,11.0,8.0,12.0,0.0,0.0,4.0,4.0,0.0,2380,5.0,1.0,2660,31920,0.0,0,914.0,85.0,511.0,76.0,32.0,19.0,8.0,52.0,17.0,29.0,38.0,516.0,75.0,73.0,67.0,3.0,23.0,7.0,16.0,6.0,11.0,35.0,82.0,21.0,6.0,12.0,346.0,1500.0,73.0,16.0,17.0,3000.0,1506.0,22200.0,79.0,7.0,7.0,42300.0,16128.0,4.0,4.0
0.02,0.96,1900,0.75,0.67,0.408,24.0,22.0,22.0,2.0,1.0,21710,0,24.0,20150321.0,497300,173.0,0.45,48250,8.0,3860,0.4,1310,0.45,1.0,22.0,22.0,22.0,22.0,0.0,2.0,9.0,9.0,0.0,1570,18.0,0.0,0,22970,0.0,0,1157.0,83.0,522.0,72.0,16.0,6.0,4.0,21.0,8.0,9.0,11.0,491.0,75.0,58.0,54.0,5.0,19.0,5.0,14.0,2.0,5.0,22.0,64.0,32.0,2.0,1.0,354.0,2300.0,73.0,14.0,15.0,5000.0,2057.0,7900.0,80.0,5.0,5.0,15600.0,7640.0,23.0,2.0
0.0,0.87,1000,1.12,0.77,0.386,19.0,17.0,16.0,4.0,1.0,32250,0,58.0,20111226.0,642240,350.0,0.05,109780,6.0,29260,0.05,1630,0.45,1.0,9.0,17.0,9.0,17.0,7.0,0.0,8.0,8.0,166.0,12040,9.0,0.0,21820,65900,0.0,1,2338.0,82.0,594.0,77.0,14.0,8.0,5.0,19.0,3.0,12.0,17.0,563.0,73.0,90.0,80.0,7.0,21.0,8.0,13.0,3.0,11.0,33.0,103.0,35.0,2.0,3.0,357.0,3100.0,71.0,13.0,15.0,5000.0,2630.0,10300.0,78.0,8.0,8.0,28800.0,10062.0,12.0,7.0
0.05,0.95,500,0.95,0.94,0.07200000000000001,12.0,63.0,33.0,2.0,1.0012121212121212,9520,0,17.0,20160908.0,17140,32.0,0.95,3320,8.0,0,1.0,880,0.65,1.0,0.0,31.0,0.0,31.0,0.0,0.0,2.0,3.0,0.0,100,2.0,0.0,0,1750,0.0,0,620.0,107.0,642.0,77.0,16.0,10.0,4.0,19.0,4.0,15.0,16.0,688.0,72.0,8.0,7.0,0.0,4.0,1.0,3.0,1.0,3.0,5.0,13.0,1.0,1.0,1.0,339.0,2000.0,71.0,3.0,3.0,2400.0,1833.0,6000.0,72.0,1.0,1.0,6000.0,6000.0,11.0,5.0
0.01,0.99,200,12.59,0.77,0.07,7.0,161.0,90.0,2.0,1.0012121212121212,10820,0,10.0,20170203.0,16580,20.0,0.4,7920,4.0,440,0.4,1270,0.35,3.0,2.0,32.0,2.0,32.0,0.6492961224993825,0.0,1.0,2.0,326905.0,1830,2.0,0.0,0,900,0.0,1,472.0,87.0,548.0,75.0,12.0,9.0,2.0,15.0,6.0,11.0,14.0,514.0,74.0,12.0,11.0,3.0,9.0,6.0,3.0,0.0,0.0,5.0,20.0,6.0,0.0,0.0,324.0,1000.0,70.0,3.0,3.0,1400.0,1033.0,9500.0,77.0,6.0,7.0,20400.0,7766.0,17.0,104.0
0.02,0.94,1800,1.26,0.64,0.336,18.0,20.0,15.0,2.0,1.0,9120,0,23.0,20150305.0,140390,157.0,0.45,15080,8.0,940,0.15,1150,0.5,1.0,8.0,20.0,10.0,24.0,0.0,2.0,4.0,4.0,862560.0,1270,4.0,0.0,270,9210,0.0,1,1173.0,87.0,535.0,74.0,8.0,6.0,2.0,9.0,5.0,6.0,6.0,490.0,76.0,26.0,24.0,5.0,9.0,4.0,5.0,0.0,0.0,11.0,27.0,8.0,0.0,0.0,342.0,2000.0,71.0,5.0,5.0,2300.0,1840.0,12600.0,82.0,4.0,4.0,22800.0,11400.0,1.0,137.0
0.01,0.99,1100,1.08,0.47,0.248,17.0,38.0,29.0,2.0,1.0012121212121212,12580,0,14.0,20150912.0,68110,78.0,0.6,15090,5.0,1570,1.0,1130,0.5,1.0,0.0,38.0,0.0,38.0,0.0,2.0,3.0,10.0,0.0,1310,3.0,0.0,0,3230,0.0,0,982.0,86.0,634.0,74.0,5.0,2.0,2.0,5.0,0.0,2.0,2.0,603.0,74.0,26.0,23.0,0.0,8.0,3.0,5.0,0.0,0.0,8.0,27.0,6.0,0.0,0.0,287.0,2000.0,72.0,5.0,6.0,2100.0,1760.0,7100.0,83.0,3.0,3.0,8400.0,6600.0,50.0,137.0
0.02,0.76,1500,0.83,0.91,0.193,17.0,46.0,33.0,3.0,1.0,17380,0,10.0,20170412.0,88630,58.0,0.6,13170,6.0,5850,0.4,1340,0.55,1.0,7.0,21.0,7.0,21.0,0.0,1.0,2.0,4.0,221141.0,710,4.0,0.0,110,24480,0.0,0,404.0,82.0,622.0,68.0,5.0,3.0,1.0,5.0,0.0,2.0,3.0,593.0,77.0,19.0,12.0,0.0,8.0,3.0,5.0,0.0,3.0,11.0,20.0,22.0,0.0,0.0,269.0,1500.0,74.0,5.0,5.0,2400.0,1580.0,8900.0,78.0,3.0,3.0,20400.0,7933.0,40.0,58.0
